Station,depth,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,PHSPHT,PHSPHT_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NITRAT_FLAG_W,NITRAT
20,2587,2622.70,0,3.07,1,34.89,1,227.79,1,1.53,1.00,37.24,1,0.01,6,1,23.54
20,2593,2628.90,0,3.24,1,34.92,1,218.99,1,1.43,1.00,30.45,1,0.01,6,1,22.67
20,2987,3031.20,0,2.78,1,34.89,1,231.88,1,1.51,1.00,40.12,1,0.01,6,1,23.07
20,2987,3031.50,0,2.83,1,34.90,1,233.82,1,,9.00,,9,,9,9,0.00
20,2993,3037.00,0,2.84,1,34.91,1,220.71,1,1.42,1.00,35.86,1,0.01,6,1,23.01
20,3479,3534.30,0,1.61,1,34.76,1,207.47,1,,9.00,,9,,9,9,0.00
20,3486,3541.80,0,1.56,1,34.74,1,202.38,1,,9.00,,9,,9,9,0.00
20,3487,3542.20,0,1.69,1,34.77,1,210.96,1,1.95,1.00,83.82,1,0.01,6,1,29.07
20,3490,3545.90,0,1.68,1,34.77,1,192.00,1,1.95,1.00,85.50,1,0.01,6,1,29.90
20,3675,3735.50,0,1.30,1,34.74,1,207.50,1,,9.00,,9,,9,9,0.00
20,3675,3735.90,0,1.30,1,34.74,1,207.52,1,,9.00,,9,,9,9,0.00
20,3676,3736.00,0,1.30,1,34.74,1,207.61,1,,9.00,,9,,9,9,0.00
20,3676,3736.20,0,1.30,1,34.74,1,207.58,1,,9.00,,9,,9,9,0.00
20,3987,4055.10,0,0.93,1,34.71,1,210.77,1,,9.00,,9,,9,9,0.00
20,3988,4056.00,0,0.94,1,34.71,1,211.21,1,2.19,1.00,108.30,1,0.01,6,1,32.28
20,3989,4057.90,0,0.93,1,34.71,1,190.18,1,2.17,1.00,108.32,1,0.01,6,1,32.44
20,4252,4327.30,0,0.58,1,34.69,1,216.41,1,,9.00,,9,,9,9,0.00
20,4252,4327.60,0,0.58,1,34.69,1,216.43,1,,9.00,,9,,9,9,0.00
20,4252,4327.60,0,0.58,1,34.69,1,216.38,1,,9.00,,9,,9,9,0.00
20,4252,4327.80,0,0.58,1,34.69,1,216.45,1,,9.00,,9,,9,9,0.00
20,4267,4343.10,0,0.57,1,34.69,1,216.48,1,,9.00,,9,,9,9,0.00
20,4472,4554.40,0,0.33,1,34.67,1,221.13,1,,9.00,,9,,9,9,0.00
20,4473,4554.60,0,0.33,1,34.68,1,221.21,1,,9.00,,9,,9,9,0.00
20,4473,4554.60,0,0.33,1,34.68,1,221.12,1,,9.00,,9,,9,9,0.00
20,4473,4554.70,0,0.33,1,34.68,1,221.18,1,,9.00,,9,,9,9,0.00
20,4473,4554.90,0,0.33,1,34.68,1,221.20,1,,9.00,,9,,9,9,0.00
20,4487,4569.00,0,0.36,1,34.68,1,220.83,1,,9.00,,9,,9,9,0.00
20,4487,4569.30,0,0.36,1,34.68,1,220.82,1,,9.00,,9,,9,9,0.00
20,4488,4570.00,0,0.32,1,34.67,1,221.39,1,2.30,1.00,122.09,1,0.01,6,1,33.11
20,4489,4571.40,0,0.30,1,34.67,1,197.20,1,2.28,1.00,121.87,1,0.01,6,1,33.80
20,4589,4674.00,0,0.26,1,34.67,1,197.42,1,2.30,1.00,124.04,1,0.01,6,1,33.50
20,4688,4776.70,0,0.24,1,34.67,1,197.57,1,2.31,1.00,124.62,1,0.01,6,1,33.51
20,4689,4777.20,0,0.24,1,34.67,1,223.84,1,2.31,1.00,124.43,1,0.01,6,1,33.04
20,4755,4844.80,0,0.25,1,34.67,1,197.68,1,2.30,1.00,124.33,1,0.01,6,1,33.25
20,4797,4888.50,0,0.26,1,34.67,1,225.15,1,2.31,1.00,124.44,1,0.01,6,1,33.25
20,4804,4895.60,0,0.26,1,34.67,1,225.98,1,,9.00,,9,,9,9,0.00
20,4804,4895.70,0,0.26,1,34.67,1,225.99,1,,9.00,,9,,9,9,0.00
20,4804,4896.00,0,0.26,1,34.67,1,226.09,1,,9.00,,9,,9,9,0.00
20,4804,4896.10,0,0.26,1,34.67,1,225.95,1,,9.00,,9,,9,9,0.00
20,4805,4896.30,0,0.26,1,34.67,1,226.01,1,,9.00,,9,,9,9,0.00
20,4805,4896.40,0,0.26,1,34.67,1,226.07,1,,9.00,,9,,9,9,0.00
20,4822,4914.60,0,0.26,1,34.67,1,225.94,1,,9.00,,9,,9,9,0.00
20,4822,4914.70,0,0.26,1,34.67,1,225.92,1,,9.00,,9,,9,9,0.00
21,0,0.00,0,23.73,1,35.39,1,202.48,1,0.08,1.00,1.29,1,0.01,6,1,0.03
21,2,2.10,0,23.91,1,36.03,1,202.23,1,0.04,1.00,1.19,1,0.01,6,1,0.03
21,15,15.10,0,22.87,1,36.43,1,206.26,1,0.02,1.00,1.07,1,0.01,6,1,0.03
21,17,16.90,0,23.23,1,36.44,1,205.77,1,0.03,1.00,1.02,1,0.01,6,1,0.02
21,24,24.50,0,22.88,1,36.46,1,208.09,1,0.01,1.00,1.03,1,0.01,6,1,0.01
21,30,30.40,0,22.69,1,36.45,1,207.35,1,0.11,1.00,1.07,1,0.01,6,1,0.03
21,34,34.70,0,22.98,1,36.57,1,207.47,1,0.00,1.00,0.96,1,0.01,6,1,0.02
21,45,45.30,0,22.00,1,36.46,1,212.58,1,0.05,1.00,0.98,1,0.01,6,1,0.04
21,47,47.30,0,23.15,1,36.70,1,206.70,1,0.02,1.00,1.00,1,0.01,6,1,0.02
21,54,54.10,0,21.85,1,36.65,1,212.88,1,0.02,1.00,0.93,1,0.01,6,1,0.02
21,56,56.90,0,21.90,1,36.72,1,210.32,1,0.02,1.00,0.94,1,0.01,6,1,0.03
21,58,58.30,0,21.89,1,36.72,1,209.42,1,0.02,1.00,0.94,1,0.01,6,1,0.03
21,60,60.50,0,21.80,1,36.71,1,208.59,1,0.03,1.00,0.93,1,0.01,6,1,0.03
21,62,62.60,0,21.72,1,36.71,1,208.24,1,0.03,1.00,0.90,1,0.01,6,1,0.03
21,75,75.40,0,20.98,1,36.59,1,202.06,1,0.13,1.00,0.96,1,0.02,1,1,0.11
21,79,79.50,0,20.81,1,36.56,1,203.11,1,0.07,1.00,0.95,1,0.02,1,1,0.06
21,83,83.20,0,20.39,1,36.50,1,197.88,1,0.14,1.00,1.03,1,0.09,1,1,0.54
21,83,83.20,0,20.38,1,36.49,1,197.82,1,0.15,1.00,1.02,1,0.09,1,1,0.56
21,86,86.50,0,20.56,1,36.53,1,201.22,1,0.09,1.00,0.98,1,0.08,1,1,0.22
21,88,88.50,0,20.53,1,36.52,1,199.27,1,0.11,1.00,0.98,1,0.09,1,1,0.36
21,90,90.20,0,19.97,1,36.42,1,197.09,1,0.16,1.00,1.07,1,0.06,1,1,0.93
21,90,90.40,0,20.46,1,36.51,1,199.10,1,0.11,1.00,1.00,1,0.09,1,1,0.43
21,92,92.50,0,20.29,1,36.47,1,198.62,1,0.13,1.00,1.03,1,0.10,1,1,0.56
21,93,93.90,0,20.25,1,36.46,1,198.39,1,0.14,1.00,1.05,1,0.09,1,1,0.70
21,95,95.30,0,19.69,1,36.36,1,197.43,1,0.18,1.00,1.13,1,0.05,1,1,1.21
21,95,95.40,0,19.68,1,36.36,1,197.54,1,0.18,1.00,1.11,1,0.05,1,1,1.18
21,95,95.50,0,19.68,1,36.36,1,197.21,1,0.18,1.00,1.13,1,0.05,1,1,1.17
21,95,95.70,0,19.67,1,36.36,1,197.49,1,0.19,1.00,1.14,1,0.05,1,1,1.17
21,95,95.80,0,19.66,1,36.35,1,197.52,1,0.24,1.00,1.12,1,0.05,1,1,1.14
21,96,96.60,0,20.19,1,36.44,1,205.27,1,0.11,1.00,1.03,1,0.06,1,1,0.07
21,100,100.81,0,,9,,9,,9,,9.00,,9,,9,9,0.00
21,115,115.40,0,18.57,1,36.15,1,198.99,1,0.18,1.00,1.34,1,0.02,1,1,1.98
21,148,149.20,0,17.19,1,35.90,1,197.87,1,0.32,1.00,1.66,1,0.01,1,1,2.99
21,150,151.23,0,,9,,9,,9,,9.00,,9,,9,9,0.00
21,194,195.80,0,16.45,1,35.82,1,205.59,1,0.35,1.00,1.88,1,0.01,1,1,3.26
21,194,195.90,0,16.43,1,35.81,1,205.80,1,0.34,1.00,1.81,1,0.01,1,1,3.34
21,194,195.90,0,16.45,1,35.82,1,205.50,1,0.34,1.00,1.87,1,0.01,1,1,3.32
21,195,196.50,0,16.33,1,35.79,1,204.02,1,0.36,1.00,1.83,1,0.01,1,1,3.75
21,195,196.50,0,16.20,1,35.79,1,210.05,1,0.33,1.00,1.58,1,0.02,1,1,3.03
21,197,198.50,0,16.28,1,35.79,1,203.84,1,0.36,1.00,1.85,1,0.01,1,1,3.81
21,199,200.40,0,16.27,1,35.78,1,203.88,1,0.37,1.00,1.86,1,0.01,1,1,3.84
21,250,252.11,0,,9,,9,,9,,9.00,,9,,9,9,0.00
21,294,296.50,0,15.12,1,35.61,1,205.57,1,0.50,1.00,2.18,1,0.01,6,1,5.71
21,294,296.70,0,14.78,1,35.55,1,202.46,1,0.55,1.00,2.43,1,0.01,6,1,6.60
21,296,298.70,0,14.79,1,35.55,1,202.33,1,0.56,1.00,2.44,1,0.01,6,1,6.69
21,298,300.50,0,14.77,1,35.54,1,202.58,1,0.57,1.00,2.47,1,0.01,6,1,6.80
21,393,396.60,0,13.45,1,35.33,1,201.24,1,0.76,1.00,3.02,1,0.01,6,1,9.53
21,400,403.52,0,,9,,9,,9,,9.00,,9,,9,9,0.00
21,493,497.00,0,9.36,1,34.73,1,199.62,1,1.35,1.00,7.92,1,0.01,6,1,19.39
21,496,500.50,0,9.87,1,34.80,1,192.51,1,1.32,1.00,7.24,1,0.01,1,1,17.71
21,498,502.70,0,9.85,1,34.80,1,192.42,1,1.30,1.00,7.38,1,0.01,6,1,18.40
21,510,514.30,0,10.38,1,34.86,1,191.89,1,1.26,1.00,6.40,1,0.01,6,1,17.18
21,586,590.80,0,7.87,1,34.56,1,198.28,1,1.65,1.00,10.25,1,0.01,6,1,22.88
21,586,591.00,0,7.85,1,34.56,1,198.38,1,1.65,1.00,10.38,1,0.01,6,1,23.14
21,586,591.10,0,7.86,1,34.56,1,198.27,1,1.66,1.00,10.37,1,0.01,6,1,23.21
21,586,591.20,0,7.86,1,34.56,1,198.26,1,1.66,1.00,10.34,1,0.01,6,1,23.32
21,586,591.50,0,7.85,1,34.56,1,198.39,1,1.65,1.00,10.40,1,0.01,6,1,23.09
21,598,603.50,0,7.03,1,34.47,1,202.40,1,1.68,1.00,11.76,1,0.01,6,1,24.22
21,740,747.00,0,4.65,1,34.22,1,238.16,1,1.81,1.00,14.46,1,0.01,6,1,27.40
21,748,754.80,0,5.23,1,34.30,1,215.38,1,1.86,1.00,16.32,1,0.02,1,1,27.28
21,888,896.60,0,4.04,1,34.22,1,229.12,1,1.95,1.00,21.35,1,0.01,6,1,29.71
21,985,995.00,0,3.72,1,34.24,1,217.63,1,2.05,1.00,27.07,1,0.01,6,1,31.13
21,986,995.50,0,3.72,1,34.25,1,218.00,1,2.04,1.00,27.02,1,0.01,6,1,30.73
21,992,1001.60,0,3.61,1,34.22,1,220.48,1,2.05,1.00,26.40,1,0.01,6,1,29.91
21,997,1007.30,0,3.63,1,34.23,1,218.48,1,2.05,1.00,26.90,1,0.01,6,1,30.06
21,1000,1010.16,0,,9,,9,,9,,9.00,,9,,9,9,0.00
21,1231,1244.30,0,3.15,1,34.35,1,192.40,1,2.22,1.00,43.48,1,0.01,6,1,33.27
21,1245,1257.70,0,3.14,1,34.35,1,187.55,1,2.23,1.00,43.67,1,0.01,6,1,32.61
21,1481,1497.00,0,2.87,1,34.48,1,177.20,1,,9.00,,9,,9,9,0.00
21,1492,1508.80,0,2.87,1,34.47,1,168.16,1,2.30,1.00,56.47,1,0.01,6,1,33.62
21,1494,1511.10,0,2.87,1,34.47,1,168.07,1,2.28,1.00,56.88,1,0.01,6,1,33.94
21,1727,1747.00,0,2.77,1,34.58,1,176.02,1,2.25,1.00,62.94,1,0.01,6,1,34.56
21,1727,1747.60,0,2.77,1,34.58,1,175.91,1,2.21,1.00,63.18,1,0.01,6,1,33.40
21,1745,1765.90,0,2.76,1,34.58,1,162.51,1,2.25,1.00,63.83,1,0.01,6,1,33.12
21,1974,1998.40,0,3.30,1,34.77,1,199.64,1,1.87,1.00,44.45,1,0.01,6,1,27.88
21,1988,2012.30,0,3.51,1,34.80,1,190.91,1,1.77,1.00,38.11,1,0.01,6,1,26.59
21,1993,2018.00,0,3.50,1,34.80,1,190.66,1,1.77,1.00,38.12,1,0.01,6,1,26.46
21,2000,2024.90,0,,9,,9,,9,1.79,1.00,39.91,1,0.01,6,1,26.69
21,2220,2248.70,0,3.64,1,34.90,1,223.66,1,1.53,1.00,27.86,1,0.01,6,1,22.98
21,2244,2272.60,0,3.64,1,34.89,1,208.29,1,1.55,1.00,28.82,1,0.01,6,1,23.24
21,2467,2500.10,0,3.42,1,34.92,1,231.19,1,1.46,1.00,28.60,1,0.01,6,1,21.89
21,2488,2521.30,0,3.43,1,34.92,1,216.48,1,,9.00,,9,,9,9,0.00
21,2492,2526.10,0,3.42,1,34.92,1,216.62,1,1.46,1.00,28.97,1,0.01,6,1,22.01
21,2564,2599.60,0,3.34,1,34.93,1,234.33,1,1.40,1.00,27.74,1,0.01,6,1,21.65
21,2600,2635.98,0,,9,,9,,9,,9.00,,9,,9,9,0.00
21,2743,2781.30,0,2.55,1,34.86,1,209.60,1,1.62,1.00,51.77,1,0.01,6,1,24.33
21,2759,2798.10,0,2.45,1,34.85,1,222.73,1,1.63,1.00,53.15,1,0.01,6,1,24.55
21,2953,2995.90,0,1.47,1,34.76,1,208.48,1,1.98,1.00,88.49,1,0.01,6,1,29.80
21,2985,3029.30,0,1.35,1,34.75,1,191.67,1,2.04,1.00,92.14,1,0.01,6,1,29.72
21,2987,3030.60,0,1.35,1,34.75,1,191.64,1,2.05,1.00,92.51,1,0.01,6,1,29.94
21,2993,3036.70,0,1.34,1,34.75,1,191.67,1,2.05,1.00,92.78,1,0.01,6,1,29.96
21,3136,3183.20,0,1.14,1,34.73,1,190.85,1,2.11,1.00,99.15,1,0.01,6,1,30.58
21,3247,3297.10,0,0.81,1,34.71,1,209.66,1,2.18,1.00,108.06,1,0.01,1,1,32.01
21,3260,3310.11,0,,9,,9,,9,,9.00,,9,,9,9,0.00
21,3317,3368.30,0,0.63,1,34.70,1,211.79,1,2.23,1.00,111.70,1,0.01,1,1,32.12
21,3326,3377.70,0,0.63,1,34.70,1,211.95,1,2.23,1.00,111.78,1,0.01,1,1,31.97
21,3326,3377.90,0,0.63,1,34.70,1,211.96,1,2.23,1.00,111.62,1,0.01,1,1,32.10
21,3353,3405.27,0,,9,,9,,9,2.10,1.00,98.96,1,0.01,6,1,30.67
21,3355,3407.31,0,,9,,9,,9,2.10,1.00,99.57,1,0.01,6,1,30.65
21,3360,3412.43,0,,9,,9,,9,2.11,1.00,99.70,1,0.01,6,1,30.64
22,5,4.80,0,22.99,1,30.26,1,213.32,1,0.33,1.00,9.81,1,0.01,1,1,0.04
22,5,5.00,0,23.01,1,30.20,1,213.47,1,0.33,1.00,10.07,1,0.01,1,1,0.05
22,20,19.90,0,23.53,1,35.01,1,206.20,1,,9.00,,9,,9,9,0.00
22,23,22.90,0,23.64,1,35.61,1,206.10,1,0.08,1.00,1.27,1,0.01,6,1,0.02
22,26,26.20,0,23.55,1,35.73,1,204.36,1,0.11,1.00,1.27,1,0.01,6,1,0.04
22,33,32.80,0,23.73,1,35.89,1,203.69,1,0.06,1.00,0.88,1,0.01,6,1,0.02
22,36,36.60,0,23.19,1,36.28,1,204.47,1,0.07,1.00,0.95,1,0.01,1,1,0.05
22,43,43.60,0,23.27,1,36.18,1,204.49,1,,9.00,,9,,9,9,0.00
22,46,46.60,0,22.53,1,36.54,1,204.32,1,0.07,1.00,1.06,1,0.05,1,1,0.07
22,47,46.90,0,22.57,1,36.55,1,204.07,1,0.08,1.00,1.08,1,0.05,1,1,0.07
22,57,57.20,0,21.47,1,36.51,1,204.42,1,0.11,1.00,1.21,1,0.28,1,1,0.38
22,69,69.90,0,12.97,1,34.56,1,190.44,1,1.12,1.00,4.79,1,0.04,1,1,12.19
22,73,73.30,0,13.49,1,34.65,1,179.87,1,1.18,1.00,4.63,1,0.03,1,1,13.14
22,96,97.20,0,15.57,1,35.55,1,197.52,1,0.54,1.00,2.89,1,0.02,1,1,6.77
22,98,98.90,0,14.35,1,35.16,1,183.38,1,0.77,1.00,3.85,1,0.01,1,1,9.40
22,196,197.50,0,12.46,1,35.13,1,208.25,1,0.86,1.00,3.52,1,0.01,1,1,11.66
22,198,199.40,0,12.53,1,35.15,1,204.39,1,0.84,1.00,3.55,1,0.01,6,1,11.16
22,295,297.10,0,9.23,1,34.63,1,206.64,1,1.33,1.00,6.21,1,0.01,1,1,19.27
22,297,299.40,0,9.39,1,34.73,1,194.71,1,1.35,1.00,7.49,1,0.01,6,1,19.11
22,395,398.10,0,7.71,1,34.54,1,205.52,1,1.58,1.00,10.48,1,0.01,6,1,23.59
22,395,398.30,0,7.72,1,34.54,1,205.37,1,1.60,1.00,10.48,1,0.01,6,1,23.90
22,395,398.50,0,7.70,1,34.54,1,205.39,1,1.60,1.00,10.53,1,0.01,6,1,23.67
22,395,398.70,0,7.72,1,34.54,1,205.58,1,1.58,1.00,10.52,1,0.01,6,1,23.51
22,398,401.00,0,7.46,1,34.51,1,199.52,1,1.61,1.00,11.03,1,0.01,6,1,23.46
22,498,501.80,0,6.15,1,34.38,1,210.32,1,1.76,1.00,13.38,1,0.01,6,1,25.53
22,594,599.10,0,4.72,1,34.22,1,242.81,1,1.83,1.00,14.44,1,0.01,6,1,26.65
22,598,602.90,0,4.39,1,34.16,1,254.06,1,1.80,1.00,13.68,1,0.01,6,1,25.86
22,697,703.30,0,4.00,1,34.18,1,248.20,1,1.88,1.00,17.27,1,0.01,6,1,27.00
22,748,754.70,0,3.66,1,34.15,1,253.39,1,1.90,1.00,18.48,1,0.01,6,1,27.33
22,794,801.00,0,3.52,1,34.15,1,243.85,1,1.95,1.00,21.11,1,0.01,6,1,28.55
22,797,804.40,0,3.52,1,34.15,1,249.10,1,1.94,1.00,20.85,1,0.01,6,1,27.87
22,993,1002.80,0,3.48,1,34.29,1,206.23,1,2.15,1.00,34.01,1,0.01,6,1,31.53
22,996,1006.30,0,3.47,1,34.29,1,203.57,1,2.14,1.00,34.08,1,0.01,6,1,30.87
22,1192,1204.60,0,3.23,1,34.37,1,190.40,1,2.23,1.00,44.34,1,0.01,6,1,32.67
22,1245,1258.20,0,3.15,1,34.40,1,180.88,1,2.23,1.00,47.06,1,0.01,1,1,32.39
22,1295,1308.70,0,3.11,1,34.44,1,177.22,1,,9.00,,9,,9,9,0.00
22,1393,1407.60,0,3.06,1,34.49,1,182.70,1,2.23,1.00,51.58,1,0.01,6,1,33.05
22,1445,1460.90,0,3.09,1,34.50,1,173.79,1,2.21,1.00,51.36,1,0.01,1,1,32.30
22,1459,1475.10,0,3.09,1,34.50,1,173.76,1,2.22,1.00,51.55,1,0.01,1,1,32.07
22,1492,1508.30,0,3.15,1,34.57,1,184.91,1,2.15,1.00,50.39,1,0.02,1,1,31.69
22,1517,1533.60,0,3.20,1,34.60,1,186.66,1,2.11,1.00,49.30,1,0.02,1,1,31.30
22,1517,1534.10,0,3.20,1,34.60,1,186.71,1,2.10,1.00,49.54,1,0.02,1,1,31.20
24,2,1.60,0,23.07,1,28.48,1,214.74,1,0.41,1.00,21.43,1,0.01,1,1,0.07
24,2,1.80,0,23.06,1,28.48,1,214.60,1,0.41,1.00,21.22,1,0.01,1,1,0.06
24,2,1.90,0,23.06,1,28.48,1,214.86,1,0.41,1.00,21.53,1,0.01,1,1,0.07
24,2,2.50,0,23.06,1,28.48,1,214.59,1,0.40,1.00,21.62,1,0.00,1,1,0.07
24,6,6.40,0,23.05,1,28.49,1,215.69,1,0.41,1.00,21.60,1,0.02,1,1,0.05
24,7,6.70,0,23.05,1,28.48,1,215.40,1,0.40,1.00,21.58,1,0.01,1,1,0.06
24,16,16.10,0,20.49,1,33.05,1,215.68,1,0.47,1.00,2.42,1,0.01,1,1,0.07
24,16,16.30,0,20.43,1,33.16,1,215.84,1,0.48,1.00,1.71,1,0.01,1,1,0.05
24,16,16.40,0,20.49,1,33.07,1,215.75,1,0.48,1.00,2.29,1,0.01,1,1,0.06
24,16,16.40,0,20.28,1,33.37,1,216.36,1,0.49,1.00,1.23,1,0.04,1,1,0.02
24,16,16.40,0,20.23,1,33.43,1,216.29,1,0.49,1.00,0.86,1,0.05,1,1,0.02
24,17,17.10,0,20.28,1,33.37,1,215.50,1,0.47,1.00,1.62,1,0.01,1,1,0.06
24,18,18.40,0,20.01,1,33.56,1,217.58,1,0.50,1.00,0.39,1,0.00,1,1,0.07
24,23,23.20,0,19.83,1,33.61,1,216.77,1,0.40,1.00,21.24,1,0.00,1,1,0.05
24,27,26.80,0,19.49,1,33.61,1,217.55,1,0.54,1.00,0.29,1,0.06,1,1,0.01
24,27,26.90,0,19.48,1,33.61,1,217.50,1,0.53,1.00,0.28,1,0.08,1,1,0.00
24,28,28.60,0,18.98,1,33.61,1,217.28,1,0.70,1.00,1.16,1,0.05,1,1,2.62
24,33,33.30,0,16.37,1,33.75,1,202.54,1,1.16,1.00,3.03,1,0.18,1,1,10.09
24,36,36.20,0,10.33,1,33.56,1,198.81,1,1.26,1.00,3.56,1,0.22,1,1,12.82
24,36,36.20,0,10.45,1,33.56,1,200.01,1,1.29,1.00,3.39,1,0.24,1,1,12.01
24,39,38.80,0,10.21,1,33.57,1,198.67,1,1.32,1.00,3.82,1,0.21,1,1,13.20
24,41,41.20,0,10.22,1,33.56,1,197.62,1,1.31,1.00,3.72,1,0.22,1,1,13.27
24,41,41.70,0,10.22,1,33.56,1,197.53,1,1.32,1.00,3.69,1,0.21,1,1,13.15
24,51,51.10,0,10.23,1,33.56,1,196.80,1,1.32,1.00,3.74,1,0.22,1,1,13.10
24,51,51.10,0,10.23,1,33.56,1,196.71,1,1.32,1.00,3.73,1,0.22,1,1,13.01
24,51,51.10,0,10.24,1,33.56,1,196.63,1,1.31,1.00,3.74,1,0.22,1,1,12.96
24,51,51.30,0,10.23,1,33.56,1,196.74,1,1.32,1.00,3.76,1,0.21,1,1,13.13
24,51,51.70,0,10.23,1,33.56,1,196.74,1,1.32,1.00,3.74,1,0.22,1,1,13.06
24,51,51.80,0,10.22,1,33.56,1,196.94,1,1.32,1.00,3.73,1,0.21,1,1,13.06
24,52,52.70,0,10.21,1,33.57,1,198.38,1,1.32,1.00,3.87,1,0.21,1,1,13.38
