STNNBR,LATITUDE,LONGITUDE,GEOTRC_SAMPNO,depth,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
30,-11.58,-136.98,9858,2001,126.21,2,36.79,2,0.00,2,2.60,2
30,-11.58,-136.98,9857,2001,126.50,2,36.77,2,0.00,2,2.60,2
30,-11.58,-136.98,9856,2100,128.65,2,36.52,2,0.00,2,2.59,2
30,-11.58,-136.98,9855,2100,128.65,2,36.61,2,0.00,2,2.60,2
30,-11.58,-136.98,9854,2201,130.60,2,36.45,2,0.00,2,2.59,2
30,-11.58,-136.98,9853,2201,130.40,2,36.52,2,0.00,2,2.58,2
30,-11.58,-136.98,9852,2301,132.65,2,36.38,2,0.00,2,2.59,2
30,-11.58,-136.98,9851,2301,132.55,2,36.37,2,0.00,2,2.59,2
30,-11.58,-136.98,9850,2400,134.41,2,36.30,2,0.00,2,2.60,2
30,-11.58,-136.98,9849,2400,134.11,2,36.28,2,0.00,2,2.60,2
30,-11.58,-136.98,9848,2451,135.29,2,36.26,2,0.00,2,2.60,2
30,-11.58,-136.98,9847,2451,135.58,2,36.39,2,0.00,2,2.61,2
30,-11.58,-136.98,9846,2501,135.48,2,36.14,2,0.00,2,2.60,2
30,-11.58,-136.98,9845,2501,135.97,2,36.39,2,0.00,2,2.61,2
30,-11.58,-136.98,9844,2551,136.06,2,36.19,2,0.00,2,2.60,2
30,-11.58,-136.98,9843,2551,136.55,2,36.27,2,0.00,2,2.61,2
30,-11.61,-137.05,9802,4,1.76,2,2.57,2,0.05,2,0.36,2
31,-11.31,-140.00,9904,30,1.66,2,1.59,2,0.05,2,0.32,2
31,-11.31,-140.00,9903,30,1.85,2,1.58,2,0.05,2,0.32,2
31,-11.31,-140.00,9902,50,1.66,2,1.58,2,0.05,2,0.33,2
31,-11.31,-140.00,9901,50,1.76,2,1.55,2,0.05,2,0.32,2
31,-11.31,-140.00,9900,74,2.24,2,2.07,2,0.32,2,0.43,2
31,-11.31,-140.00,9899,74,2.54,2,2.04,2,0.34,2,0.42,2
31,-11.31,-140.00,9898,120,1.95,2,1.86,2,2.62,2,0.51,2
31,-11.31,-140.00,9897,120,1.85,2,1.84,2,2.60,2,0.51,2
31,-11.31,-140.00,9896,145,1.27,2,1.68,2,2.13,2,0.48,2
31,-11.31,-140.00,9895,145,1.46,2,1.60,2,2.16,2,0.48,2
31,-11.31,-140.00,9894,201,1.17,2,4.94,2,0.02,2,0.57,2
31,-11.31,-140.00,9893,201,1.27,2,4.93,2,0.02,2,0.56,2
31,-11.31,-140.00,9892,266,5.17,2,12.48,2,0.00,2,1.11,2
31,-11.31,-140.00,9891,266,4.98,2,12.55,2,0.00,2,1.12,2
31,-11.31,-140.00,9890,331,22.45,2,28.08,2,0.00,2,2.49,2
31,-11.31,-140.00,9889,331,22.25,2,27.88,2,0.00,2,2.48,2
31,-11.31,-140.00,9888,442,29.97,2,32.79,2,0.00,2,2.26,2
31,-11.31,-140.00,9887,442,29.77,2,32.85,2,0.00,2,2.26,2
31,-11.31,-140.00,9886,662,47.83,2,39.43,2,0.00,2,2.70,2
31,-11.31,-140.00,9885,662,47.73,2,39.41,2,0.00,2,2.70,2
31,-11.31,-140.00,9884,822,61.40,2,40.55,2,0.00,2,2.82,2
31,-11.31,-140.00,9883,822,61.30,2,40.60,2,0.00,2,2.82,2
31,-11.31,-140.00,9882,1002,77.02,2,40.12,2,0.00,2,2.83,2
31,-11.31,-140.00,9881,1002,77.02,2,40.14,2,0.00,2,2.83,2
31,-11.31,-139.97,9923,4,1.85,2,1.47,2,0.05,2,0.31,2
32,-11.03,-142.95,9949,2699,138.41,2,35.86,2,0.00,2,2.59,2
32,-11.03,-142.95,9948,2699,139.29,2,35.84,2,0.00,2,2.61,2
32,-11.03,-142.95,9947,2799,139.09,2,35.68,2,0.00,2,2.59,2
32,-11.03,-142.95,9946,2799,139.48,2,35.70,2,0.00,2,2.60,2
32,-11.03,-142.95,9945,2899,139.68,2,35.67,2,0.00,2,2.58,2
32,-11.03,-142.95,9944,2899,140.16,2,35.69,2,0.00,2,2.60,2
32,-11.03,-142.95,9943,3000,140.16,2,35.61,2,0.00,2,2.58,2
32,-11.03,-142.95,9942,3000,140.55,2,35.61,2,0.00,2,2.59,2
32,-11.03,-142.95,9941,3249,138.11,2,35.12,2,0.00,2,2.54,2
32,-11.03,-142.95,9940,3249,138.99,2,35.17,2,0.00,2,2.55,2
32,-11.03,-142.95,9939,3499,137.53,2,34.75,2,0.00,2,2.52,2
32,-11.03,-142.95,9938,3499,138.11,2,34.84,2,0.00,2,2.53,2
32,-11.03,-142.95,9937,3750,135.77,2,34.39,2,0.00,2,2.48,2
32,-11.03,-142.95,9936,3750,136.36,2,34.41,2,0.00,2,2.49,2
32,-11.03,-142.95,9935,4000,132.55,2,33.81,2,0.00,2,2.44,2
32,-11.03,-142.95,9934,4000,132.74,2,33.68,2,0.00,2,2.44,2
32,-11.03,-142.95,9933,4499,130.30,2,33.43,2,0.00,2,2.40,2
32,-11.03,-142.95,9932,4499,131.08,2,33.45,2,0.00,2,2.41,2
32,-11.03,-142.95,9931,4748,130.99,2,33.47,2,0.00,2,2.41,2
32,-11.03,-142.95,9930,4748,131.08,2,33.48,2,0.00,2,2.41,2
32,-11.03,-142.95,9929,4874,131.28,2,33.33,2,0.00,2,2.41,2
32,-11.03,-142.95,9928,4874,131.28,2,33.44,2,0.00,2,2.41,2
32,-11.03,-142.95,9927,4930,131.18,2,33.42,2,0.00,2,2.40,2
32,-11.03,-142.95,9926,4930,131.18,2,33.42,2,0.00,2,2.41,2
32,-11.03,-142.95,10010,30,1.27,2,2.15,2,0.06,2,0.35,2
32,-11.03,-142.95,10001,30,1.46,2,2.12,2,0.06,2,0.34,2
32,-11.03,-142.95,10000,60,1.37,2,2.18,2,0.06,2,0.36,2
32,-11.03,-142.95,9999,60,1.46,2,2.17,2,0.06,2,0.35,2
32,-11.03,-142.95,9998,95,2.24,2,2.34,2,0.67,2,0.47,2
32,-11.03,-142.95,9997,95,2.34,2,2.31,2,0.67,2,0.46,2
32,-11.03,-142.95,9996,131,2.24,2,6.38,2,0.13,2,0.64,2
32,-11.03,-142.95,9995,131,2.05,2,6.34,2,0.13,2,0.62,2
32,-11.03,-142.95,9994,201,2.15,2,7.16,2,0.02,2,0.71,2
32,-11.03,-142.95,9993,201,2.05,2,7.16,2,0.02,2,0.71,2
32,-11.03,-142.95,9992,336,19.91,2,27.34,2,0.00,2,2.20,2
32,-11.03,-142.95,9991,336,20.01,2,27.47,2,0.00,2,2.20,2
32,-11.03,-142.95,9990,451,30.65,2,31.58,2,0.00,2,2.17,2
32,-11.03,-142.95,9989,451,30.75,2,31.51,2,0.00,2,2.16,2
32,-11.03,-142.95,9988,601,43.24,2,36.62,2,0.00,2,2.50,2
32,-11.03,-142.95,9987,601,43.54,2,36.61,2,0.00,2,2.51,2
32,-11.03,-142.95,9986,852,62.09,2,40.04,2,0.00,2,2.77,2
32,-11.03,-142.95,9985,852,62.38,2,40.02,2,0.00,2,2.78,2
32,-11.03,-142.95,9984,1002,73.99,2,39.40,2,0.00,2,2.76,2
32,-11.03,-142.95,9983,1002,73.99,2,39.43,2,0.00,2,2.77,2
32,-11.03,-142.95,9982,1252,93.61,2,37.92,2,0.00,2,2.69,2
32,-11.03,-142.95,9981,1252,93.71,2,37.98,2,0.00,2,2.69,2
32,-11.03,-142.95,9980,1503,111.38,2,37.60,2,0.00,2,2.68,2
32,-11.03,-142.95,9979,1503,112.06,2,37.66,2,0.00,2,2.69,2
32,-11.03,-142.95,10065,1501,108.64,2,37.57,2,0.00,2,2.71,2
32,-11.03,-142.95,10064,1501,109.13,2,37.62,2,0.00,2,2.72,2
32,-11.03,-142.95,10063,1750,119.28,2,37.08,2,0.00,2,2.68,2
32,-11.03,-142.95,10062,1750,119.77,2,37.06,2,0.00,2,2.69,2
32,-11.03,-142.95,10061,2000,128.26,2,36.74,2,0.00,2,2.66,2
32,-11.03,-142.95,10060,2000,128.65,2,36.81,2,0.00,2,2.67,2
32,-11.03,-142.95,10059,2100,130.31,2,36.66,2,0.00,2,2.65,2
32,-11.03,-142.95,10058,2100,131.09,2,36.64,2,0.00,2,2.65,2
32,-11.03,-142.95,10057,2200,133.82,2,36.52,2,0.00,2,2.65,2
32,-11.03,-142.95,10056,2200,134.31,2,36.52,2,0.00,2,2.65,2
32,-11.03,-142.95,10055,2301,135.09,2,36.40,2,0.00,2,2.63,2
32,-11.03,-142.95,10054,2301,135.38,2,36.45,2,0.00,2,2.65,2
32,-11.03,-142.95,10053,2401,136.26,2,36.29,2,0.00,2,2.63,2
32,-11.03,-142.95,10052,2401,136.16,2,36.36,2,0.00,2,2.63,2
32,-11.03,-142.95,10051,2501,137.33,2,36.24,2,0.00,2,2.62,2
32,-11.03,-142.95,10050,2501,134.21,2,36.14,2,0.00,2,2.62,2
32,-11.03,-142.95,10049,2550,137.14,2,36.10,2,0.00,2,2.62,2
32,-11.03,-142.95,10048,2550,137.43,2,36.13,2,0.00,2,2.62,2
32,-11.03,-142.95,10047,2601,138.11,2,36.04,2,0.00,2,2.61,2
32,-11.03,-142.95,10046,2601,137.82,2,36.13,2,0.00,2,2.62,2
32,-11.03,-142.95,10045,2650,138.02,2,35.89,2,0.00,2,2.60,2
32,-11.03,-142.95,10044,2650,138.50,2,36.08,2,0.00,2,2.61,2
32,-11.03,-142.95,10043,2701,138.60,2,35.99,2,0.00,2,2.60,2
32,-11.03,-142.95,10042,2701,138.70,2,36.01,2,0.00,2,2.60,2
32,-11.07,-143.00,10035,3,1.37,2,2.34,2,0.06,2,0.36,2
33,-10.91,-145.00,10106,30,0.98,2,0.52,2,0.02,2,0.23,2
33,-10.91,-145.00,10105,30,1.07,2,0.50,2,0.02,2,0.23,2
33,-10.91,-145.00,10104,51,0.88,2,0.52,2,0.02,2,0.23,2
33,-10.91,-145.00,10103,51,1.07,2,0.50,2,0.02,2,0.23,2
33,-10.91,-145.00,10102,91,1.27,2,0.28,2,0.03,2,0.24,2
33,-10.91,-145.00,10101,91,1.37,2,0.28,2,0.02,2,0.23,2
33,-10.91,-145.00,10100,141,0.88,2,0.26,2,0.98,2,0.34,2
33,-10.91,-145.00,10099,141,0.97,2,0.25,2,1.01,2,0.34,2
33,-10.91,-145.00,10098,200,0.78,2,4.10,2,0.02,2,0.47,2
33,-10.91,-145.00,10097,200,0.88,2,4.09,2,0.02,2,0.47,2
33,-10.91,-145.00,10096,251,3.02,2,9.67,2,0.02,2,0.92,2
33,-10.91,-145.00,10095,251,3.12,2,9.68,2,0.02,2,0.92,2
33,-10.91,-145.00,10094,302,11.91,2,20.68,2,0.00,2,1.78,2
33,-10.91,-145.00,10093,302,12.10,2,20.84,2,0.00,2,1.79,2
33,-10.91,-145.00,10092,351,22.06,2,28.51,2,0.00,2,2.16,2
33,-10.91,-145.00,10091,351,22.25,2,28.61,2,0.00,2,2.16,2
33,-10.91,-145.00,10090,452,31.14,2,32.19,2,0.00,2,2.24,2
33,-10.91,-145.00,10089,452,30.85,2,32.16,2,0.00,2,2.24,2
33,-10.91,-145.00,10088,601,45.20,2,37.69,2,0.00,2,2.63,2
33,-10.91,-145.00,10087,601,44.90,2,37.69,2,0.00,2,2.61,2
33,-10.91,-145.00,10086,802,60.43,2,40.33,2,0.00,2,2.83,2
33,-10.91,-145.00,10085,802,60.23,2,40.35,2,0.00,2,2.83,2
33,-10.91,-145.00,10084,1002,77.22,2,38.49,2,0.00,2,2.74,2
33,-10.91,-145.00,10083,1002,76.92,2,38.43,2,0.00,2,2.73,2
33,-10.91,-145.03,10121,3,1.95,2,0.48,2,0.02,2,0.24,2
34,-10.77,-147.50,10145,2001,126.40,2,36.26,2,0.00,2,2.60,2
34,-10.77,-147.50,10144,2001,126.60,2,36.28,2,0.00,2,2.58,2
34,-10.77,-147.50,10143,2100,128.65,2,36.17,2,0.00,2,2.72,2
34,-10.77,-147.50,10142,2100,129.04,2,36.19,2,0.00,2,2.58,2
34,-10.77,-147.50,10141,2201,130.89,2,36.08,2,0.00,2,2.57,2
34,-10.77,-147.50,10140,2201,131.58,2,36.15,2,0.00,2,2.57,2
34,-10.77,-147.50,10139,2300,132.65,2,36.13,2,0.00,2,2.57,2
34,-10.77,-147.50,10138,2300,132.45,2,36.11,2,0.00,2,2.57,2
34,-10.77,-147.50,10137,2401,136.16,2,36.25,2,0.00,2,2.59,2
34,-10.77,-147.50,10136,2401,136.46,2,36.30,2,0.00,2,2.59,2
34,-10.77,-147.50,10135,2500,137.14,2,36.17,2,0.00,2,2.58,2
34,-10.77,-147.50,10134,2500,137.82,2,36.15,2,0.00,2,2.58,2
34,-10.77,-147.50,10133,2550,138.21,2,36.21,2,0.00,2,2.57,2
34,-10.77,-147.50,10132,2550,138.21,2,36.15,2,0.00,2,2.56,2
34,-10.77,-147.50,10131,2600,138.11,2,36.04,2,0.00,2,2.56,2
34,-10.77,-147.50,10130,2600,138.02,2,36.04,2,0.00,2,2.56,2
34,-10.77,-147.50,10129,2699,139.87,2,36.05,2,0.00,2,2.56,2
34,-10.77,-147.50,10128,2699,140.55,2,36.05,2,0.00,2,2.56,2
34,-10.77,-147.50,10127,2799,139.97,2,35.94,2,0.00,2,2.55,2
34,-10.77,-147.50,10126,2799,138.41,2,35.93,2,0.00,2,2.54,2
34,-10.77,-147.50,10125,2901,140.07,2,35.77,2,0.00,2,2.53,2
34,-10.77,-147.50,10124,2901,140.85,2,35.83,2,0.00,2,2.54,2
34,-10.77,-147.50,10123,2998,140.85,2,35.68,2,0.00,2,2.53,2
34,-10.77,-147.50,10122,2998,140.85,2,35.69,2,0.00,2,2.53,2
34,-10.77,-147.50,10191,30,1.85,2,1.99,2,0.06,2,0.34,2
34,-10.77,-147.50,10190,30,1.76,2,1.91,2,0.06,2,0.33,2
34,-10.77,-147.50,10189,46,1.46,2,1.80,2,0.05,2,0.33,2
34,-10.77,-147.50,10188,46,1.56,2,1.79,2,0.05,2,0.31,2
34,-10.77,-147.50,10187,75,1.46,2,2.43,2,0.07,2,0.37,2
34,-10.77,-147.50,10186,75,1.56,2,2.37,2,0.07,2,0.36,2
34,-10.77,-147.50,10185,131,1.85,2,5.17,2,1.39,2,0.62,2
34,-10.77,-147.50,10184,131,1.95,2,5.13,2,1.38,2,0.61,2
34,-10.77,-147.50,10183,151,1.85,2,6.99,2,0.25,2,0.67,2
34,-10.77,-147.50,10182,151,2.15,2,6.92,2,0.33,2,0.67,2
34,-10.77,-147.50,10180,226,1.95,2,7.13,2,0.02,2,0.72,2
34,-10.77,-147.50,10181,226,1.95,2,7.03,2,0.02,2,0.68,2
34,-10.77,-147.50,10179,301,13.18,2,21.83,2,0.00,2,1.83,2
34,-10.77,-147.50,10178,301,12.88,2,21.82,2,0.00,2,1.81,2
34,-10.77,-147.50,10177,351,19.23,2,26.71,2,0.00,2,2.00,2
34,-10.77,-147.50,10176,351,19.23,2,26.68,2,0.00,2,1.99,2
34,-10.77,-147.50,10175,502,32.41,2,31.93,2,0.00,2,2.16,2
34,-10.77,-147.50,10174,502,32.51,2,31.94,2,0.00,2,2.16,2
34,-10.77,-147.50,10173,752,50.96,2,35.83,2,0.00,2,2.45,2
34,-10.77,-147.50,10172,752,50.96,2,35.86,2,0.00,2,2.45,2
34,-10.77,-147.50,10171,1001,71.75,2,38.04,2,0.00,2,2.63,2
34,-10.77,-147.50,10170,1001,71.75,2,37.95,2,0.00,2,2.63,2
34,-10.77,-147.50,10169,1502,106.79,2,37.27,2,0.00,2,2.63,2
34,-10.77,-147.50,10168,1502,106.69,2,37.28,2,0.00,2,2.62,2
34,-10.76,-147.54,10210,3,2.54,2,1.55,2,0.04,2,0.29,2
35,-10.25,-150.00,10234,30,1.95,2,1.47,2,0.05,2,0.29,2
35,-10.25,-150.00,10233,30,1.66,2,1.45,2,0.04,2,0.29,2
35,-10.25,-150.00,10232,46,1.37,2,1.50,2,0.04,2,0.31,2
35,-10.25,-150.00,10231,46,1.56,2,1.46,2,0.05,2,0.28,2
35,-10.25,-150.00,10230,65,1.46,2,2.00,2,0.10,2,0.41,2
35,-10.25,-150.00,10229,65,1.76,2,1.89,2,0.10,2,0.35,2
35,-10.25,-150.00,10228,106,1.66,2,2.57,2,0.96,2,0.50,2
35,-10.25,-150.00,10227,106,1.85,2,2.60,2,0.98,2,0.50,2
35,-10.25,-150.00,10226,150,1.36,2,5.43,2,0.10,2,0.58,2
35,-10.25,-150.00,10225,150,1.46,2,5.48,2,0.10,2,0.58,2
35,-10.25,-150.00,10224,201,1.85,2,7.19,2,0.02,2,0.71,2
35,-10.25,-150.00,10223,201,2.15,2,7.17,2,0.02,2,0.71,2
35,-10.25,-150.00,10222,281,12.20,2,20.89,2,0.00,2,1.75,2
35,-10.25,-150.00,10221,281,11.91,2,20.83,2,0.00,2,1.74,2
35,-10.25,-150.00,10220,320,18.06,2,25.80,2,0.00,2,1.99,2
35,-10.25,-150.00,10219,320,17.86,2,25.72,2,0.00,2,1.99,2
35,-10.25,-150.00,10218,362,22.16,2,28.17,2,0.00,2,2.06,2
35,-10.25,-150.00,10217,362,22.06,2,28.26,2,0.00,2,2.07,2
35,-10.25,-150.00,10216,466,32.11,2,32.16,2,0.00,2,2.21,2
35,-10.25,-150.00,10215,466,32.11,2,32.19,2,0.00,2,2.21,2
35,-10.25,-150.00,10214,752,55.06,2,37.31,2,0.00,2,2.59,2
35,-10.25,-150.00,10213,752,54.96,2,37.25,2,0.00,2,2.59,2
35,-10.25,-150.00,10212,1002,78.29,2,38.21,2,0.00,2,2.68,2
35,-10.25,-150.00,10211,1002,77.90,2,38.18,2,0.00,2,2.67,2
35,-10.22,-150.02,10249,3,2.34,2,1.60,2,0.04,2,0.29,2
36,-10.50,-152.00,10274,2699,137.73,2,35.84,2,0.00,2,2.55,2
36,-10.50,-152.00,10273,2699,138.02,2,35.90,2,0.00,2,2.56,2
36,-10.50,-152.00,10272,2799,138.80,2,35.91,2,0.00,2,2.55,2
36,-10.50,-152.00,10271,2799,139.68,2,35.95,2,0.00,2,2.56,2
36,-10.50,-152.00,10270,2901,139.19,2,35.77,2,0.00,2,2.55,2
36,-10.50,-152.00,10269,2901,139.97,2,35.89,2,0.00,2,2.56,2
36,-10.50,-152.00,10268,2999,139.58,2,35.76,2,0.00,2,2.54,2
36,-10.50,-152.00,10267,2999,139.68,2,35.74,2,0.00,2,2.55,2
36,-10.50,-152.00,10266,3250,137.63,2,35.19,2,0.00,2,2.50,2
36,-10.50,-152.00,10265,3250,138.31,2,35.22,2,0.00,2,2.50,2
36,-10.50,-152.00,10264,3498,136.94,2,34.77,2,0.00,2,2.48,2
36,-10.50,-152.00,10263,3498,136.55,2,34.83,2,0.00,2,2.48,2
36,-10.50,-152.00,10262,3999,133.13,2,34.04,2,0.00,2,2.41,2
36,-10.50,-152.00,10261,3999,133.13,2,34.04,2,0.00,2,2.42,2
36,-10.50,-152.00,10260,4499,128.25,2,33.24,2,0.00,2,2.35,2
36,-10.50,-152.00,10259,4499,127.86,2,33.17,2,0.00,2,2.35,2
36,-10.50,-152.00,10258,4749,126.50,2,32.97,2,0.00,2,2.33,2
36,-10.50,-152.00,10257,4749,126.40,2,32.92,2,0.00,2,2.33,2
36,-10.50,-152.00,10256,4999,125.23,2,32.81,2,0.00,2,2.31,2
36,-10.50,-152.00,10255,4999,125.52,2,32.86,2,0.00,2,2.32,2
36,-10.50,-152.00,10254,5100,125.23,2,32.80,2,0.00,2,2.32,2
36,-10.50,-152.00,10253,5100,125.42,2,32.83,2,0.00,2,2.32,2
36,-10.50,-152.00,10252,5124,125.13,2,32.83,2,0.00,2,2.31,2
36,-10.50,-152.00,10251,5124,125.81,2,32.85,2,0.00,2,2.31,2
36,-10.50,-152.00,10330,30,1.76,2,0.32,2,0.02,2,0.20,2
36,-10.50,-152.00,10329,30,1.76,2,0.31,2,0.02,2,0.20,2
36,-10.50,-152.00,10328,45,1.37,2,0.35,2,0.02,2,0.21,2
36,-10.50,-152.00,10327,45,1.46,2,0.31,2,0.02,2,0.20,2
36,-10.50,-152.00,10326,76,1.76,2,1.30,2,0.40,2,0.37,2
36,-10.50,-152.00,10325,76,1.76,2,1.27,2,0.41,2,0.36,2
36,-10.50,-152.00,10324,100,1.37,2,0.19,2,0.18,2,0.27,2
36,-10.50,-152.00,10323,100,1.46,2,0.18,2,0.18,2,0.27,2
36,-10.50,-152.00,10322,131,1.36,2,1.77,2,1.20,2,0.41,2
36,-10.50,-152.00,10321,131,1.46,2,1.70,2,1.21,2,0.40,2
36,-10.50,-152.00,10320,201,1.46,2,5.85,2,0.02,2,0.60,2
36,-10.50,-152.00,10319,201,1.56,2,5.91,2,0.02,2,0.59,2
36,-10.50,-152.00,10318,302,10.83,2,19.70,2,0.00,2,1.65,2
36,-10.50,-152.00,10317,302,11.03,2,19.78,2,0.00,2,1.64,2
36,-10.50,-152.00,10316,351,19.03,2,26.64,2,0.00,2,2.05,2
36,-10.50,-152.00,10315,351,19.23,2,26.63,2,0.00,2,2.05,2
36,-10.50,-152.00,10314,451,29.38,2,31.87,2,0.00,2,2.21,2
36,-10.50,-152.00,10313,451,29.48,2,31.89,2,0.00,2,2.21,2
36,-10.50,-152.00,10312,602,40.80,2,35.34,2,0.00,2,2.43,2
36,-10.50,-152.00,10311,602,41.00,2,35.39,2,0.00,2,2.43,2
36,-10.50,-152.00,10310,801,57.79,2,38.14,2,0.00,2,2.66,2
36,-10.50,-152.00,10309,801,57.79,2,38.16,2,0.00,2,2.66,2
36,-10.50,-152.00,10308,1001,74.68,2,37.83,2,0.00,2,2.66,2
36,-10.50,-152.00,10307,1001,74.87,2,37.85,2,0.00,2,2.66,2
36,-10.50,-152.00,10387,1000,69.80,2,37.76,2,0.00,2,2.64,2
36,-10.50,-152.00,10386,1000,70.29,2,37.90,2,0.00,2,2.66,2
36,-10.50,-152.00,10385,1250,90.78,2,37.61,2,0.00,2,2.66,2
36,-10.50,-152.00,10384,1250,91.08,2,37.60,2,0.00,2,2.66,2
36,-10.50,-152.00,10383,1499,105.52,2,37.11,2,0.00,2,2.64,2
36,-10.50,-152.00,10382,1499,106.50,2,37.17,2,0.00,2,2.65,2
36,-10.50,-152.00,10381,1751,118.21,2,36.43,2,0.00,2,2.59,2
36,-10.50,-152.00,10380,1751,118.60,2,36.43,2,0.00,2,2.60,2
36,-10.50,-152.00,10379,2001,127.19,2,36.27,2,0.00,2,2.58,2
36,-10.50,-152.00,10378,2001,126.79,2,36.28,2,0.00,2,2.59,2
36,-10.50,-152.00,10377,2100,128.36,2,36.19,2,0.00,2,2.58,2
36,-10.50,-152.00,10376,2100,129.14,2,36.29,2,0.00,2,2.59,2
36,-10.50,-152.00,10375,2201,131.48,2,36.30,2,0.00,2,2.58,2
36,-10.50,-152.00,10374,2201,130.99,2,36.32,2,0.00,2,2.58,2
36,-10.50,-152.00,10373,2299,132.65,2,36.21,2,0.00,2,2.61,2
36,-10.50,-152.00,10372,2299,132.75,2,36.19,2,0.00,2,2.57,2
36,-10.50,-152.00,10371,2400,134.70,2,36.16,2,0.00,2,2.57,2
36,-10.50,-152.00,10370,2400,134.80,2,36.15,2,0.00,2,2.56,2
36,-10.50,-152.00,10369,2501,137.04,2,36.15,2,0.00,2,2.57,2
36,-10.50,-152.00,10368,2501,136.36,2,36.12,2,0.00,2,2.56,2
36,-10.50,-152.00,10367,2600,136.85,2,36.02,2,0.00,2,2.56,2
36,-10.50,-152.00,10366,2600,137.43,2,36.04,2,0.00,2,2.57,2
36,-10.50,-152.00,10365,2700,138.12,2,35.96,2,0.00,2,2.56,2
36,-10.50,-152.00,10364,2700,138.02,2,35.99,2,0.00,2,2.56,2
36,-10.52,-152.08,10339,2,1.56,2,0.52,2,0.02,2,0.22,2
